# Hostinger International Limited,,,,
# Prefixes located at Australia - Sydney,,,,
2a02:4780:15::/48,SG,,Singapore,
2a02:4780:16::/48,SG,,Singapore,
2a02:4780:38::/48,SG,,Singapore,
2a02:4780:39::/48,SG,,Singapore,
# Prefixes located at South Africa - Johannesburg,,,,
5.252.75.0/24,ZA,,Johannesburg,
88.222.223.0/24,ZA,,Johannesburg,
2a02:4780:46::/48,ZA,,Johannesburg,
2a02:4780:47::/48,ZA,,Johannesburg,
# Prefixes located at United Kingdom - Manchester,,,,
2.57.90.0/24,GB,,Manchester,
5.180.60.0/24,GB,,Manchester,
5.182.18.0/24,GB,,Manchester,
31.97.56.0/22,GB,,Manchester,
31.97.112.0/21,GB,,Manchester,
31.170.164.0/24,GB,,Manchester,
31.187.72.0/24,GB,,Manchester,
31.220.23.0/24,GB,,Manchester,
31.220.106.0/24,GB,,Manchester,
31.220.111.0/24,GB,,Manchester,
46.202.140.0/23,GB,,Manchester,
46.202.192.0/22,GB,,Manchester,
69.62.122.0/24,GB,,Manchester,
69.62.123.0/24,GB,,Manchester,
69.62.124.0/24,GB,,Manchester,
72.60.20.0/22,GB,,Manchester,
72.61.16.0/22,GB,,Manchester,
72.61.144.0/22,GB,,Manchester,
72.61.200.0/21,GB,,Manchester,
72.62.4.0/22,GB,,Manchester,
72.62.132.0/22,GB,,Manchester,
72.62.210.0/23,GB,,Manchester,
72.62.212.0/22,GB,,Manchester,
77.37.34.0/23,GB,,Manchester,
77.37.36.0/23,GB,,Manchester,
82.29.184.0/21,GB,,Manchester,
82.180.154.0/24,GB,,Manchester,
88.222.216.0/22,GB,,Manchester,
89.116.101.0/24,GB,,Manchester,
89.116.104.0/24,GB,,Manchester,
89.116.105.0/24,GB,,Manchester,
89.116.109.0/24,GB,,Manchester,
89.116.228.0/23,GB,,Manchester,
89.117.36.0/23,GB,,Manchester,
89.117.228.0/24,GB,,Manchester,
89.117.229.0/24,GB,,Manchester,
91.108.96.0/24,GB,,Manchester,
91.108.97.0/24,GB,,Manchester,
91.108.103.0/24,GB,,Manchester,
93.127.192.0/23,GB,,Manchester,
93.127.221.0/24,GB,,Manchester,
109.176.196.0/24,GB,,Manchester,
141.136.33.0/24,GB,,Manchester,
141.136.34.0/24,GB,,Manchester,
141.136.35.0/24,GB,,Manchester,
141.136.36.0/24,GB,,Manchester,
141.136.39.0/24,GB,,Manchester,
141.136.41.0/24,GB,,Manchester,
141.136.42.0/24,GB,,Manchester,
141.136.43.0/24,GB,,Manchester,
145.14.152.0/22,GB,,Manchester,
145.79.16.0/23,GB,,Manchester,
145.223.88.0/23,GB,,Manchester,
147.93.84.0/22,GB,,Manchester,
148.230.120.0/22,GB,,Manchester,
153.92.6.0/24,GB,,Manchester,
153.92.7.0/24,GB,,Manchester,
153.92.208.0/22,GB,,Manchester,
168.231.78.0/23,GB,,Manchester,
168.231.112.0/22,GB,,Manchester,
168.231.116.0/24,GB,,Manchester,
185.28.20.0/24,GB,,Manchester,
185.77.97.0/24,GB,,Manchester,
191.101.80.0/23,GB,,Manchester,
194.11.154.0/23,GB,,Manchester,
194.36.184.0/23,GB,,Manchester,
194.36.186.0/23,GB,,Manchester,
195.35.30.0/23,GB,,Manchester,
195.35.50.0/23,GB,,Manchester,
195.110.58.0/23,GB,,Manchester,
195.200.8.0/22,GB,,Manchester,
212.85.30.0/23,GB,,Manchester,
217.21.68.0/22,GB,,Manchester,
2a02:4780:a::/48,GB,,Manchester,
2a02:4780:f::/48,GB,,Manchester,
2a02:4780:25::/48,GB,,Manchester,
2a02:4780:26::/48,GB,,Manchester,
2a02:4780:34::/48,GB,,Manchester,
2a02:4780:35::/48,GB,,Manchester,
2a02:4780:68::/48,GB,,Manchester,
# Prefixes located at United States - Asheville,,,,
5.183.10.0/24,US,,Asheville,
31.170.160.0/22,US,,Asheville,
31.170.166.0/23,US,,Asheville,
31.220.16.0/24,US,,Asheville,
31.220.19.0/24,US,,Asheville,
31.220.105.0/24,US,,Asheville,
37.44.246.0/24,US,,Asheville,
45.13.134.0/23,US,,Asheville,
45.89.204.0/22,US,,Asheville,
45.93.101.0/24,US,,Asheville,
45.93.102.0/23,US,,Asheville,
72.62.208.0/23,US,,Asheville,
76.13.72.0/22,US,,Asheville,
83.136.218.0/24,US,,Asheville,
92.249.44.0/23,US,,Asheville,
109.106.248.0/22,US,,Asheville,
141.136.46.0/24,US,,Asheville,
145.14.146.0/23,US,,Asheville,
145.79.48.0/23,US,,Asheville,
149.62.39.0/24,US,,Asheville,
151.106.96.0/21,US,,Asheville,
151.106.104.0/22,US,,Asheville,
151.106.110.0/23,US,,Asheville,
153.92.212.0/23,US,,Asheville,
153.92.215.0/24,US,,Asheville,
185.28.21.0/24,US,,Asheville,
185.201.10.0/23,US,,Asheville,
185.206.162.0/23,US,,Asheville,
185.214.126.0/23,US,,Asheville,
191.96.144.0/24,US,,Asheville,
191.101.32.0/24,US,,Asheville,
191.101.104.0/24,US,,Asheville,
193.42.137.0/24,US,,Asheville,
193.46.196.0/23,US,,Asheville,
193.160.64.0/23,US,,Asheville,
194.11.214.0/23,US,,Asheville,
195.35.60.0/24,US,,Asheville,
195.35.61.0/24,US,,Asheville,
195.179.238.0/23,US,,Asheville,
212.1.208.0/22,US,,Asheville,
212.1.212.0/24,US,,Asheville,
212.1.215.0/24,US,,Asheville,
212.85.28.0/23,US,,Asheville,
212.107.18.0/23,US,,Asheville,
213.190.5.0/24,US,,Asheville,
213.190.6.0/24,US,,Asheville,
213.190.7.0/24,US,,Asheville,
2a02:4780:1::/48,US,,Asheville,
2a02:4780:2::/48,US,,Asheville,
2a02:4780:1d::/48,US,,Asheville,
2a02:4780:1e::/48,US,,Asheville,
2a02:4780:21::/48,US,,Asheville,
2a02:4780:22::/48,US,,Asheville,
# Prefixes located at United States - Boston,,,,
5.181.218.0/24,US,,Boston,
31.97.8.0/21,US,,Boston,
31.97.40.0/22,US,,Boston,
31.97.65.0/24,US,,Boston,
31.97.96.0/21,US,,Boston,
31.97.128.0/20,US,,Boston,
31.97.144.0/22,US,,Boston,
31.97.148.0/23,US,,Boston,
31.97.150.0/24,US,,Boston,
31.97.218.0/23,US,,Boston,
31.220.104.0/24,US,,Boston,
45.93.124.0/22,US,,Boston,
46.202.88.0/21,US,,Boston,
46.202.176.0/21,US,,Boston,
69.62.64.0/23,US,,Boston,
69.62.66.0/23,US,,Boston,
69.62.68.0/22,US,,Boston,
69.62.86.0/23,US,,Boston,
72.60.24.0/21,US,,Boston,
72.60.64.0/21,US,,Boston,
72.60.112.0/20,US,,Boston,
72.60.160.0/20,US,,Boston,
72.61.0.0/20,US,,Boston,
72.61.64.0/20,US,,Boston,
72.62.80.0/21,US,,Boston,
72.62.96.0/21,US,,Boston,
72.62.160.0/20,US,,Boston,
76.13.24.0/21,US,,Boston,
76.13.96.0/19,US,,Boston,
82.25.80.0/21,US,,Boston,
82.25.88.0/21,US,,Boston,
82.29.152.0/21,US,,Boston,
82.29.192.0/21,US,,Boston,
82.112.248.0/22,US,,Boston,
82.197.80.0/21,US,,Boston,
82.198.238.0/23,US,,Boston,
85.209.94.0/23,US,,Boston,
88.223.80.0/21,US,,Boston,
89.116.170.0/24,US,,Boston,
92.112.184.0/21,US,,Boston,
93.127.215.0/24,US,,Boston,
93.127.216.0/24,US,,Boston,
93.127.217.0/24,US,,Boston,
93.127.218.0/24,US,,Boston,
145.79.0.0/21,US,,Boston,
145.79.50.0/23,US,,Boston,
145.223.72.0/21,US,,Boston,
145.223.120.0/21,US,,Boston,
147.79.72.0/21,US,,Boston,
147.93.40.0/21,US,,Boston,
147.93.112.0/21,US,,Boston,
148.230.80.0/20,US,,Boston,
157.173.208.0/21,US,,Boston,
167.88.36.0/22,US,,Boston,
167.88.40.0/21,US,,Boston,
168.231.64.0/21,US,,Boston,
168.231.72.0/22,US,,Boston,
194.164.64.0/21,US,,Boston,
217.15.168.0/21,US,,Boston,
2a02:4780:4::/48,US,,Boston,
2a02:4780:2b::/48,US,,Boston,
2a02:4780:2c::/48,US,,Boston,
2a02:4780:2d::/48,US,,Boston,
2a02:4780:4a::/48,US,,Boston,
2a02:4780:4b::/48,US,,Boston,
2a02:4780:4c::/48,US,,Boston,
2a02:4780:4d::/48,US,,Boston,
2a02:4780:58::/48,US,,Boston,
2a02:4780:73::/48,US,,Boston,
2a02:4780:74::/48,US,,Boston,
2a02:4780:75::/48,US,,Boston,
2a02:4780:76::/48,US,,Boston,
2a02:4780:77::/48,US,,Boston,
# Prefixes located at United States - Phoenix,,,,
5.183.8.0/23,US,,Phoenix,
5.183.11.0/24,US,,Phoenix,
31.97.208.0/21,US,,Phoenix,
31.170.165.0/24,US,,Phoenix,
31.220.17.0/24,US,,Phoenix,
31.220.18.0/24,US,,Phoenix,
31.220.20.0/23,US,,Phoenix,
31.220.22.0/24,US,,Phoenix,
31.220.31.0/24,US,,Phoenix,
31.220.48.0/20,US,,Phoenix,
31.220.107.0/24,US,,Phoenix,
31.220.108.0/24,US,,Phoenix,
31.220.109.0/24,US,,Phoenix,
37.44.247.0/24,US,,Phoenix,
45.15.24.0/23,US,,Phoenix,
45.80.152.0/23,US,,Phoenix,
45.82.72.0/22,US,,Phoenix,
45.90.108.0/23,US,,Phoenix,
45.90.220.0/24,US,,Phoenix,
45.90.223.0/24,US,,Phoenix,
45.93.100.0/24,US,,Phoenix,
45.132.240.0/22,US,,Phoenix,
45.137.159.0/24,US,,Phoenix,
45.145.184.0/22,US,,Phoenix,
46.28.40.0/22,US,,Phoenix,
46.202.196.0/22,US,,Phoenix,
62.72.0.0/21,US,,Phoenix,
62.72.24.0/22,US,,Phoenix,
62.72.48.0/21,US,,Phoenix,
72.60.128.0/24,US,,Phoenix,
72.60.224.0/21,US,,Phoenix,
72.62.128.0/22,US,,Phoenix,
72.62.200.0/21,US,,Phoenix,
72.62.216.0/21,US,,Phoenix,
77.37.32.0/24,US,,Phoenix,
77.37.56.0/21,US,,Phoenix,
77.37.67.0/24,US,,Phoenix,
77.37.74.0/24,US,,Phoenix,
77.37.76.0/24,US,,Phoenix,
77.37.88.0/21,US,,Phoenix,
77.37.114.0/24,US,,Phoenix,
77.243.85.0/24,US,,Phoenix,
82.29.80.0/21,US,,Phoenix,
82.180.128.0/23,US,,Phoenix,
82.180.130.0/23,US,,Phoenix,
82.180.132.0/23,US,,Phoenix,
82.180.136.0/22,US,,Phoenix,
82.180.160.0/22,US,,Phoenix,
82.180.168.0/22,US,,Phoenix,
82.180.172.0/22,US,,Phoenix,
82.197.88.0/21,US,,Phoenix,
82.198.232.0/23,US,,Phoenix,
82.198.236.0/23,US,,Phoenix,
83.136.219.0/24,US,,Phoenix,
85.31.224.0/22,US,,Phoenix,
85.31.232.0/22,US,,Phoenix,
86.38.202.0/23,US,,Phoenix,
86.38.204.0/24,US,,Phoenix,
86.38.205.0/24,US,,Phoenix,
86.38.217.0/24,US,,Phoenix,
86.38.218.0/24,US,,Phoenix,
86.38.221.0/24,US,,Phoenix,
86.38.242.0/24,US,,Phoenix,
89.116.49.0/24,US,,Phoenix,
89.116.50.0/24,US,,Phoenix,
89.116.51.0/24,US,,Phoenix,
89.116.157.0/24,US,,Phoenix,
89.116.159.0/24,US,,Phoenix,
89.116.167.0/24,US,,Phoenix,
89.116.187.0/24,US,,Phoenix,
89.116.188.0/24,US,,Phoenix,
89.116.190.0/24,US,,Phoenix,
89.116.191.0/24,US,,Phoenix,
89.116.192.0/24,US,,Phoenix,
89.116.212.0/24,US,,Phoenix,
89.116.239.0/24,US,,Phoenix,
89.117.8.0/23,US,,Phoenix,
89.117.139.0/24,US,,Phoenix,
92.112.196.0/22,US,,Phoenix,
93.127.165.0/24,US,,Phoenix,
93.127.174.0/24,US,,Phoenix,
93.127.197.0/24,US,,Phoenix,
93.127.200.0/24,US,,Phoenix,
93.188.160.0/21,US,,Phoenix,
145.223.104.0/22,US,,Phoenix,
147.79.120.0/21,US,,Phoenix,
148.135.128.0/21,US,,Phoenix,
151.106.108.0/23,US,,Phoenix,
153.92.214.0/24,US,,Phoenix,
156.67.64.0/20,US,,Phoenix,
160.238.36.0/24,US,,Phoenix,
178.16.140.0/22,US,,Phoenix,
185.28.22.0/24,US,,Phoenix,
185.28.23.0/24,US,,Phoenix,
185.162.52.0/24,US,,Phoenix,
185.162.53.0/24,US,,Phoenix,
185.162.54.0/24,US,,Phoenix,
185.162.55.0/24,US,,Phoenix,
185.164.108.0/23,US,,Phoenix,
185.164.110.0/23,US,,Phoenix,
185.211.4.0/24,US,,Phoenix,
185.212.70.0/23,US,,Phoenix,
185.214.132.0/23,US,,Phoenix,
191.96.31.0/24,US,,Phoenix,
191.96.54.0/24,US,,Phoenix,
191.96.56.0/24,US,,Phoenix,
191.96.234.0/24,US,,Phoenix,
191.96.244.0/24,US,,Phoenix,
191.101.0.0/24,US,,Phoenix,
191.101.1.0/24,US,,Phoenix,
191.101.12.0/22,US,,Phoenix,
191.101.79.0/24,US,,Phoenix,
191.101.232.0/23,US,,Phoenix,
193.43.134.0/24,US,,Phoenix,
193.46.198.0/24,US,,Phoenix,
193.46.199.0/24,US,,Phoenix,
193.203.164.0/22,US,,Phoenix,
193.203.176.0/22,US,,Phoenix,
194.113.64.0/24,US,,Phoenix,
194.163.44.0/22,US,,Phoenix,
194.195.84.0/24,US,,Phoenix,
194.195.86.0/24,US,,Phoenix,
194.195.92.0/24,US,,Phoenix,
195.35.8.0/21,US,,Phoenix,
195.35.32.0/21,US,,Phoenix,
195.179.236.0/23,US,,Phoenix,
212.1.213.0/24,US,,Phoenix,
212.1.214.0/24,US,,Phoenix,
212.38.95.0/24,US,,Phoenix,
213.210.13.0/24,US,,Phoenix,
213.218.240.0/24,US,,Phoenix,
217.21.64.0/22,US,,Phoenix,
217.21.76.0/22,US,,Phoenix,
217.196.48.0/21,US,,Phoenix,
2a02:4780:b::/48,US,,Phoenix,
2a02:4780:10::/48,US,,Phoenix,
2a02:4780:3e::/48,US,,Phoenix,
2a02:4780:4e::/48,US,,Phoenix,
2a02:4780:4f::/48,US,,Phoenix,
2a02:4780:50::/48,US,,Phoenix,
2a02:4780:51::/48,US,,Phoenix,
2a02:4780:54::/48,US,,Phoenix,
